site_seq,sitecode,site,year,sample_date,sample_id,code,samp_pt_name,lab,lab_id,method,method_name,parameter,concentration,units,lab_qualifier,qualifier,qual_description,rl,mdl,prep_method,dilution_factor,cas_no,conc_ugg,rl_ugg,flag,conc_RL,conc_HALF,conc_ML
82266,CBLNFT,LONG ISLAND,2009,2009-10-27,CBLNFT REP 4,CBLNFT_REP_4_2009_4,REP 4,BATTELLE MARINE SCIENCES LAB,L13939-8,E1638M/E200.8M,EPA: MODIFIED - DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996 MODIFIED FOR LOW LEVEL QUANTIFICATION/DETERMINATION OF TRACE ELEMENTS IN WATER AND WASTES BY INDUCTIVELY COUPLED PLASMA - MASS SPECTROMETRY - REVISION 5.4 MODIFIED FOR LOW LEVEL QUANTIFICATION,SILVER,0.03881,UG/G,NA,NA,NA,0.003,0.003,NOAA1998M,1,7440224,0.03881,0.003,FALSE,0.03881,0.03881,0.03881
82266,CBLNFT,LONG ISLAND,2009,2009-10-27,CBLNFT REP 4,CBLNFT_REP_4_2009_4,REP 4,BATTELLE MARINE SCIENCES LAB,L13939-8,E1638M/E200.8M,EPA: MODIFIED - DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996 MODIFIED FOR LOW LEVEL QUANTIFICATION/DETERMINATION OF TRACE ELEMENTS IN WATER AND WASTES BY INDUCTIVELY COUPLED PLASMA - MASS SPECTROMETRY - REVISION 5.4 MODIFIED FOR LOW LEVEL QUANTIFICATION,ARSENIC,10.8,UG/G,NA,NA,NA,0.1,0.1,NOAA1998M,1,7440382,10.8,0.1,FALSE,10.8,10.8,10.8
82266,CBLNFT,LONG ISLAND,2009,2009-10-27,CBLNFT REP 4,CBLNFT_REP_4_2009_4,REP 4,BATTELLE MARINE SCIENCES LAB,L13939-8,E1638M/E200.8M,EPA: MODIFIED - DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996 MODIFIED FOR LOW LEVEL QUANTIFICATION/DETERMINATION OF TRACE ELEMENTS IN WATER AND WASTES BY INDUCTIVELY COUPLED PLASMA - MASS SPECTROMETRY - REVISION 5.4 MODIFIED FOR LOW LEVEL QUANTIFICATION,CADMIUM,1.644,UG/G,NA,NA,NA,0.003,0.003,NOAA1998M,1,7440439,1.644,0.003,FALSE,1.644,1.644,1.644
82266,CBLNFT,LONG ISLAND,2009,2009-10-27,CBLNFT REP 4,CBLNFT_REP_4_2009_4,REP 4,BATTELLE MARINE SCIENCES LAB,L13939-8,E1638M/E200.8M,EPA: MODIFIED - DETERMINATION OF TRACE ELEMENTS IN AMBIENT WATERS BY INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY EPA/821/R-96-005 -JANUARY 1996 MODIFIED FOR LOW LEVEL QUANTIFICATION/DETERMINATION OF TRACE ELEMENTS IN WATER AND WASTES BY INDUCTIVELY COUPLED PLASMA - MASS SPECTROMETRY - REVISION 5.4 MODIFIED FOR LOW LEVEL QUANTIFICATION,LEAD,1.667,UG/G,NA,NA,NA,0.003,0.003,NOAA1998M,1,7439921,1.667,0.003,FALSE,1.667,1.667,1.667
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 1,CBBBBB_REP_1_2006_4,REP 1,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,0.532319391634981,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440224,0.532319391634981,NA,FALSE,0.532319391634981,0.532319391634981,0.532319391634981
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 1,CBBBBB_REP_1_2006_4,REP 1,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 1",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,242.424242424242,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.24242424242424201,NA,FALSE,0.24242424242424201,0.24242424242424201,0.24242424242424201
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,0.29585798816568,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440224,0.29585798816568,NA,FALSE,0.29585798816568,0.29585798816568,0.29585798816568
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ALUMINUM,201.923076923077,MG/KG,NA,NA,NA,NA,NA,NA,NA,7429905,201.923076923077,NA,FALSE,201.923076923077,201.923076923077,201.923076923077
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CADMIUM,2.68491124260355,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440439,2.68491124260355,NA,FALSE,2.68491124260355,2.68491124260355,2.68491124260355
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CHROMIUM,3.32840236686391,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440473,3.32840236686391,NA,FALSE,3.32840236686391,3.32840236686391,3.32840236686391
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,COPPER,21.2278106508876,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440508,21.2278106508876,NA,FALSE,21.2278106508876,21.2278106508876,21.2278106508876
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,IRON,894.970414201184,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439896,894.970414201184,NA,FALSE,894.970414201184,894.970414201184,894.970414201184
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,NICKEL,2.29289940828402,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440020,2.29289940828402,NA,FALSE,2.29289940828402,2.29289940828402,2.29289940828402
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,LEAD,9.39349112426036,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439921,9.39349112426036,NA,FALSE,9.39349112426036,9.39349112426036,9.39349112426036
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SELENIUM,10.6508875739645,MG/KG,NA,NA,NA,NA,NA,NA,NA,7782492,10.6508875739645,NA,FALSE,10.6508875739645,10.6508875739645,10.6508875739645
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ZINC,229.289940828402,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440666,229.289940828402,NA,FALSE,229.289940828402,229.289940828402,229.289940828402
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 2,CBBBBB_REP_2_2006_4,REP 2,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 2",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,229.62962962963,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.22962962962963,NA,FALSE,0.22962962962963,0.22962962962963,0.22962962962963
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,0.232198142414861,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440224,0.232198142414861,NA,FALSE,0.232198142414861,0.232198142414861,0.232198142414861
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ALUMINUM,262.383900928793,MG/KG,NA,NA,NA,NA,NA,NA,NA,7429905,262.383900928793,NA,FALSE,262.383900928793,262.383900928793,262.383900928793
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CADMIUM,1.51702786377709,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440439,1.51702786377709,NA,FALSE,1.51702786377709,1.51702786377709,1.51702786377709
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CHROMIUM,1.31578947368421,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440473,1.31578947368421,NA,FALSE,1.31578947368421,1.31578947368421,1.31578947368421
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,COPPER,10.5263157894737,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440508,10.5263157894737,NA,FALSE,10.5263157894737,10.5263157894737,10.5263157894737
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,IRON,558.049535603715,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439896,558.049535603715,NA,FALSE,558.049535603715,558.049535603715,558.049535603715
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,NICKEL,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,1.54798761609907,NA,NA,NA,7440020,NA,1.54798761609907,TRUE,1.54798761609907,0.773993808049535,0.4837158819576583
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,LEAD,5.28637770897833,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439921,5.28637770897833,NA,FALSE,5.28637770897833,5.28637770897833,5.28637770897833
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SELENIUM,5.03095975232198,MG/KG,NA,NA,NA,NA,NA,NA,NA,7782492,5.03095975232198,NA,FALSE,5.03095975232198,5.03095975232198,5.03095975232198
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ZINC,106.811145510836,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440666,106.811145510836,NA,FALSE,106.811145510836,106.811145510836,106.811145510836
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 3,CBGDCC_REP_3_2006_2,REP 3,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 3",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,141.025641025641,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.141025641025641,NA,FALSE,0.141025641025641,0.141025641025641,0.141025641025641
70672,CBBBBB,BACK BAY,2006,2006-11-29,CBBBBB REP 3,CBBBBB_REP_3_2006_4,REP 3,AXYS ANALYTICAL SERVICES,"BACK COVE, PORTLAND - REP 3",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,209.302325581395,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.209302325581395,NA,FALSE,0.209302325581395,0.209302325581395,0.209302325581395
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,0.120845921450151,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440224,0.120845921450151,NA,FALSE,0.120845921450151,0.120845921450151,0.120845921450151
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ALUMINUM,80.3625377643504,MG/KG,NA,NA,NA,NA,NA,NA,NA,7429905,80.3625377643504,NA,FALSE,80.3625377643504,80.3625377643504,80.3625377643504
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CADMIUM,2.71299093655589,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440439,2.71299093655589,NA,FALSE,2.71299093655589,2.71299093655589,2.71299093655589
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CHROMIUM,1.99395770392749,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440473,1.99395770392749,NA,FALSE,1.99395770392749,1.99395770392749,1.99395770392749
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,COPPER,12.5075528700906,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440508,12.5075528700906,NA,FALSE,12.5075528700906,12.5075528700906,12.5075528700906
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,IRON,374.622356495468,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439896,374.622356495468,NA,FALSE,374.622356495468,374.622356495468,374.622356495468
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,NICKEL,1.38972809667674,MG/KG,B,NA,COMPOUND IS FOUND IN THE ASSOCIATED METHOD BLANK (ORGANIC) OR THE REPORTED VALUE WAS LESS THAN THE REPORTING LIMIT BUT GREATER THAN OR EQUAL TO THE IDL. (INORGANIC),NA,NA,NA,NA,7440020,1.38972809667674,NA,FALSE,1.38972809667674,1.38972809667674,1.38972809667674
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,LEAD,3.49244712990937,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439921,3.49244712990937,NA,FALSE,3.49244712990937,3.49244712990937,3.49244712990937
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SELENIUM,9.06344410876133,MG/KG,NA,NA,NA,NA,NA,NA,NA,7782492,9.06344410876133,NA,FALSE,9.06344410876133,9.06344410876133,9.06344410876133
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ZINC,130.513595166163,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440666,130.513595166163,NA,FALSE,130.513595166163,130.513595166163,130.513595166163
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 1,CBGDCC_REP_1_2006_2,REP 1,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 1",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,144.578313253012,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.14457831325301201,NA,FALSE,0.14457831325301201,0.14457831325301201,0.14457831325301201
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.0658761528326746,NA,NA,NA,7440224,NA,0.0658761528326746,TRUE,0.0658761528326746,0.0329380764163373,0.030509249390671633
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ALUMINUM,61.4624505928854,MG/KG,NA,NA,NA,NA,NA,NA,NA,7429905,61.4624505928854,NA,FALSE,61.4624505928854,61.4624505928854,61.4624505928854
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CADMIUM,3.62977602108037,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440439,3.62977602108037,NA,FALSE,3.62977602108037,3.62977602108037,3.62977602108037
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,CHROMIUM,2.30566534914361,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440473,2.30566534914361,NA,FALSE,2.30566534914361,2.30566534914361,2.30566534914361
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,COPPER,12.7140974967062,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440508,12.7140974967062,NA,FALSE,12.7140974967062,12.7140974967062,12.7140974967062
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,IRON,412.384716732543,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439896,412.384716732543,NA,FALSE,412.384716732543,412.384716732543,412.384716732543
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,NICKEL,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,1.31752305665349,NA,NA,NA,7440020,NA,1.31752305665349,TRUE,1.31752305665349,0.658761528326745,0.45738571647954085
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,LEAD,4.07114624505929,MG/KG,NA,NA,NA,NA,NA,NA,NA,7439921,4.07114624505929,NA,FALSE,4.07114624505929,4.07114624505929,4.07114624505929
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SELENIUM,10.2766798418972,MG/KG,NA,NA,NA,NA,NA,NA,NA,7782492,10.2766798418972,NA,FALSE,10.2766798418972,10.2766798418972,10.2766798418972
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,ZINC,131.752305665349,MG/KG,NA,NA,NA,NA,NA,NA,NA,7440666,131.752305665349,NA,FALSE,131.752305665349,131.752305665349,131.752305665349
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 2,CBGDCC_REP_2_2006_2,REP 2,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 2",SW7471A,SW846: MERCURY IN SOLID OR SEMISOLID WASTE (MANUAL COLD-VAPOR TECHNIQUE),MERCURY,157.894736842105,NG/G,NA,NA,NA,NA,NA,NA,NA,7439976,0.157894736842105,NA,FALSE,0.157894736842105,0.157894736842105,0.157894736842105
70675,CBGDCC,COCKTAIL COVE GREAT DIAMOND ISLAND,2006,2006-10-17,CBGDCC REP 3,CBGDCC_REP_3_2006_2,REP 3,AXYS ANALYTICAL SERVICES,"COCKTAIL COVE, GDI - REP 3",SW6020,SW846: INDUCTIVELY COUPLED PLASMA-MASS SPECTROMETRY,SILVER,NA,MG/KG,U,NA,NOT DETECTED ABOVE THE ASSOCIATED QUANTITATION LIMIT,0.0643086816720257,NA,NA,NA,7440224,NA,0.0643086816720257,TRUE,0.0643086816720257,0.03215434083601285,0.029788586573144114
